disrict,client_id,client_catg,region,creation_date,target
62,train_Client_13837,11,304,12/10/2015,0.0
60,train_Client_13838,11,101,27/09/2005,0.0
60,train_Client_13839,11,101,26/09/2000,0.0
63,train_Client_1384,11,306,09/09/2008,0.0
62,train_Client_13840,11,301,10/06/2009,0.0
69,train_Client_13841,11,107,18/11/2010,0.0
62,train_Client_13842,11,302,09/06/2000,0.0
62,train_Client_13843,11,309,14/12/1998,0.0
62,train_Client_13844,11,303,30/09/1983,0.0
62,train_Client_13845,11,310,29/06/2015,0.0
69,train_Client_13846,11,103,23/09/2005,0.0
62,train_Client_13847,11,309,14/09/2011,0.0
63,train_Client_13848,11,311,05/12/2016,0.0
62,train_Client_13849,11,303,21/12/2015,0.0
63,train_Client_1385,11,312,28/10/2003,0.0
60,train_Client_13850,11,101,13/05/2014,0.0
62,train_Client_13851,11,304,28/07/1989,0.0
69,train_Client_13852,11,107,12/07/2010,0.0
62,train_Client_13853,11,309,27/10/1993,0.0
69,train_Client_13854,11,104,24/07/2007,0.0
63,train_Client_13855,11,311,17/09/1999,0.0
62,train_Client_13856,11,304,01/09/2015,0.0
62,train_Client_13857,11,309,10/04/2015,0.0
63,train_Client_13858,11,311,29/05/1989,0.0
63,train_Client_13859,11,306,03/04/2019,0.0
69,train_Client_1386,11,105,26/03/1993,0.0
63,train_Client_13860,11,311,29/06/1988,0.0
62,train_Client_13861,11,309,08/12/1989,0.0
63,train_Client_13862,11,101,26/07/1994,0.0
60,train_Client_13863,11,101,26/11/1997,0.0
69,train_Client_13864,11,103,16/09/2003,0.0
62,train_Client_13865,11,302,07/08/2010,0.0
69,train_Client_13866,11,104,23/09/2010,0.0
62,train_Client_13867,11,305,07/04/1995,0.0
69,train_Client_13868,11,107,07/11/1989,0.0
62,train_Client_13869,11,371,24/05/1983,0.0
62,train_Client_1387,11,303,22/03/1979,0.0
60,train_Client_13870,11,101,11/10/2005,0.0
63,train_Client_13871,11,306,13/08/2011,0.0
60,train_Client_13872,11,101,08/09/2003,0.0
62,train_Client_13873,11,305,19/01/2015,0.0
62,train_Client_13874,11,303,16/03/2015,0.0
60,train_Client_13875,11,101,04/03/1992,0.0
62,train_Client_13876,11,301,15/04/1986,0.0
62,train_Client_13877,11,301,19/02/1985,0.0
63,train_Client_13878,11,308,22/06/1983,0.0
69,train_Client_13879,11,104,08/12/2005,0.0
60,train_Client_1388,11,101,22/05/2013,0.0
62,train_Client_13880,11,307,08/08/1981,0.0
62,train_Client_13881,11,305,29/03/2004,0.0
63,train_Client_13882,11,311,03/08/2000,0.0
69,train_Client_13883,11,104,25/09/2003,0.0
69,train_Client_13884,11,106,04/04/1978,0.0
69,train_Client_13885,11,104,30/12/2004,0.0
63,train_Client_13886,11,306,10/12/2007,0.0
60,train_Client_13887,11,101,27/05/2013,0.0
62,train_Client_13888,11,301,18/04/1985,0.0
60,train_Client_13889,11,101,13/04/1989,0.0
62,train_Client_1389,11,303,24/10/2009,0.0
60,train_Client_13890,11,101,07/09/1977,0.0
63,train_Client_13891,11,312,07/09/2016,0.0
69,train_Client_13892,11,107,10/12/2004,0.0
60,train_Client_13893,11,101,05/11/1977,0.0
62,train_Client_13894,11,307,22/12/1987,0.0
60,train_Client_13895,11,101,27/12/2009,0.0
69,train_Client_13896,11,107,19/07/2018,0.0
62,train_Client_13897,11,301,28/02/2006,0.0
60,train_Client_13898,11,101,19/09/2011,0.0
60,train_Client_13899,11,101,16/07/2002,0.0
60,train_Client_139,11,101,17/10/2008,0.0
69,train_Client_1390,11,103,11/05/2009,0.0
60,train_Client_13900,11,101,09/10/2003,0.0
62,train_Client_13901,11,307,05/06/2012,0.0
69,train_Client_13902,11,103,17/11/2016,0.0
62,train_Client_13903,11,301,24/05/2006,0.0
60,train_Client_13904,11,101,02/05/2001,0.0
69,train_Client_13905,11,103,17/11/2015,0.0
69,train_Client_13906,11,103,15/04/1997,1.0
62,train_Client_13907,11,303,02/11/2009,0.0
69,train_Client_13908,11,104,15/02/2007,0.0
62,train_Client_13909,11,304,06/09/2004,0.0
62,train_Client_1391,11,309,30/03/2013,0.0
63,train_Client_13910,11,312,30/04/2004,0.0
69,train_Client_13911,11,107,17/05/2012,0.0
60,train_Client_13912,11,101,20/12/2000,0.0
60,train_Client_13913,11,101,17/10/2007,0.0
63,train_Client_13914,11,311,22/12/1987,0.0
60,train_Client_13915,11,101,23/01/1979,0.0
69,train_Client_13916,11,103,14/07/2011,0.0
63,train_Client_13917,11,312,25/05/2011,0.0
63,train_Client_13918,11,311,30/08/2000,0.0
62,train_Client_13919,11,304,07/04/2006,0.0
69,train_Client_1392,11,103,29/11/2010,0.0
69,train_Client_13920,11,103,24/05/2018,0.0
69,train_Client_13921,11,107,31/10/1989,0.0
63,train_Client_13922,11,306,27/02/2003,0.0
69,train_Client_13923,11,103,25/05/2018,0.0
63,train_Client_13924,11,313,29/04/2003,0.0
69,train_Client_13925,11,104,24/06/2014,0.0
62,train_Client_13926,11,307,12/12/2007,0.0
62,train_Client_13927,11,301,09/12/1996,0.0
62,train_Client_13928,11,302,29/02/2000,0.0
60,train_Client_13929,11,101,02/06/1997,0.0
62,train_Client_1393,11,371,27/07/2005,0.0
60,train_Client_13930,11,101,03/02/1992,0.0
69,train_Client_13931,11,107,25/05/2013,0.0
63,train_Client_13932,11,313,11/07/1991,0.0
60,train_Client_13933,11,101,03/10/2000,0.0
62,train_Client_13934,11,309,05/10/2009,1.0
62,train_Client_13935,11,310,31/03/1993,0.0
60,train_Client_13936,11,101,27/04/1992,0.0
60,train_Client_13937,11,101,21/10/1991,0.0
69,train_Client_13938,11,107,05/05/2009,0.0
60,train_Client_13939,11,101,16/04/1979,0.0
62,train_Client_1394,11,310,12/11/1979,0.0
62,train_Client_13940,11,307,14/11/2016,0.0
69,train_Client_13941,11,103,18/12/2006,0.0
62,train_Client_13942,11,302,24/11/1992,1.0
60,train_Client_13943,11,101,13/11/1986,0.0
63,train_Client_13944,11,306,05/01/2011,0.0
60,train_Client_13945,11,101,16/09/2013,0.0
69,train_Client_13946,11,104,14/12/1998,1.0
63,train_Client_13947,11,311,21/11/1995,0.0
69,train_Client_13948,11,105,27/09/1977,0.0
62,train_Client_13949,11,302,20/10/2003,0.0
69,train_Client_1395,11,104,31/08/1990,0.0
69,train_Client_13950,11,103,30/10/2001,1.0
63,train_Client_13951,11,311,26/09/1995,0.0
69,train_Client_13952,11,107,30/06/1998,0.0
60,train_Client_13953,11,101,13/10/1997,0.0
63,train_Client_13954,11,306,19/12/1983,0.0
60,train_Client_13955,11,101,07/11/2012,0.0
62,train_Client_13956,11,302,19/07/2018,0.0
62,train_Client_13957,11,303,16/06/2009,0.0
69,train_Client_13958,11,103,18/11/2008,0.0
63,train_Client_13959,11,313,31/12/2009,0.0
60,train_Client_1396,11,101,19/05/1998,0.0
63,train_Client_13960,11,311,26/05/2011,0.0
63,train_Client_13961,11,311,20/01/1993,0.0
69,train_Client_13962,51,105,28/04/1986,0.0
60,train_Client_13963,11,101,28/12/1981,0.0
60,train_Client_13964,11,101,09/09/2013,0.0
69,train_Client_13965,11,104,18/05/2012,0.0
69,train_Client_13966,11,107,28/01/2014,0.0
62,train_Client_13967,11,305,18/11/1981,0.0
62,train_Client_13968,11,303,19/05/1998,0.0
60,train_Client_13969,11,101,28/07/2003,0.0
63,train_Client_1397,11,311,27/10/1989,0.0
63,train_Client_13970,11,311,04/12/2018,0.0
69,train_Client_13971,11,103,01/12/2009,0.0
69,train_Client_13972,11,107,15/05/2013,0.0
62,train_Client_13973,11,307,22/08/2003,0.0
62,train_Client_13974,11,304,04/05/2015,0.0
62,train_Client_13975,11,309,17/06/1983,0.0
69,train_Client_13976,11,104,17/03/2012,0.0
62,train_Client_13977,11,303,08/12/1986,0.0
69,train_Client_13978,11,104,13/12/2006,0.0
62,train_Client_13979,11,303,18/06/2009,0.0
60,train_Client_1398,11,101,26/02/2008,0.0
60,train_Client_13980,11,101,20/11/1996,0.0
62,train_Client_13981,11,303,31/12/2012,0.0
69,train_Client_13982,11,103,14/08/2010,0.0
63,train_Client_13983,11,308,24/12/1986,0.0
62,train_Client_13984,11,303,03/11/2016,0.0
69,train_Client_13985,11,104,22/12/2008,0.0
63,train_Client_13986,11,311,30/09/2014,0.0
69,train_Client_13987,11,103,19/11/2010,0.0
62,train_Client_13988,11,371,30/10/2017,0.0
62,train_Client_13989,11,305,06/09/2008,0.0
60,train_Client_1399,11,101,31/12/1983,0.0
60,train_Client_13990,11,101,07/04/1981,0.0
62,train_Client_13991,11,307,10/04/1986,0.0
69,train_Client_13992,11,104,19/10/1982,0.0
60,train_Client_13993,11,101,06/01/2017,0.0
63,train_Client_13994,11,101,20/12/2011,0.0
62,train_Client_13995,11,309,28/07/1992,1.0
62,train_Client_13996,11,307,12/11/2003,0.0
60,train_Client_13997,11,101,21/09/1984,0.0
62,train_Client_13998,11,307,24/11/1994,0.0
63,train_Client_13999,11,311,09/09/2003,0.0
63,train_Client_14,11,372,29/12/1991,1.0
69,train_Client_140,11,104,20/07/2001,0.0
69,train_Client_1400,51,103,12/02/2016,0.0
62,train_Client_14000,11,303,25/03/2002,0.0
62,train_Client_14001,11,309,19/01/2015,0.0
62,train_Client_14002,11,301,27/08/2008,0.0
63,train_Client_14003,11,311,03/11/2009,0.0
60,train_Client_14004,11,101,15/01/2010,0.0
62,train_Client_14005,11,309,29/02/2008,0.0
60,train_Client_14006,11,101,26/09/2011,0.0
60,train_Client_14007,11,101,20/09/1994,0.0
69,train_Client_14008,11,104,02/12/2015,0.0
62,train_Client_14009,11,304,30/12/1981,0.0
62,train_Client_1401,11,307,20/05/2011,0.0
63,train_Client_14010,11,311,07/03/2007,0.0
60,train_Client_14011,11,101,25/10/2004,0.0
60,train_Client_14012,11,101,18/05/2011,0.0
60,train_Client_14013,11,101,30/09/1996,0.0
60,train_Client_14014,11,101,05/11/1980,0.0
62,train_Client_14015,11,304,23/10/1996,1.0
62,train_Client_14016,11,371,31/03/2003,0.0
62,train_Client_14017,11,309,09/10/2014,0.0
63,train_Client_14018,11,311,16/12/1994,0.0
62,train_Client_14019,11,310,18/06/2001,0.0
63,train_Client_1402,11,311,03/12/2014,0.0
62,train_Client_14020,11,301,15/09/2008,0.0
69,train_Client_14021,11,107,13/01/1979,0.0
69,train_Client_14022,11,103,26/02/2008,0.0
63,train_Client_14023,11,311,29/09/1992,0.0
62,train_Client_14024,11,304,06/02/1980,0.0
63,train_Client_14025,11,306,30/05/1990,0.0
60,train_Client_14026,11,101,06/04/1978,0.0
63,train_Client_14027,11,311,13/10/2010,0.0
62,train_Client_14028,11,309,19/05/1998,0.0
63,train_Client_14029,11,306,07/12/1988,0.0
69,train_Client_1403,11,103,28/11/2011,1.0
60,train_Client_14030,11,101,16/08/2007,0.0
63,train_Client_14031,11,312,29/11/2013,0.0
69,train_Client_14032,11,105,28/03/1979,0.0
63,train_Client_14033,11,311,18/02/2009,0.0
62,train_Client_14034,11,309,30/09/1983,0.0
63,train_Client_14035,12,311,17/06/2008,0.0
63,train_Client_14036,11,311,08/05/2012,0.0
69,train_Client_14037,11,104,30/05/2011,0.0
69,train_Client_14038,11,107,03/03/2017,0.0
62,train_Client_14039,11,371,19/03/2015,0.0
60,train_Client_1404,11,101,30/05/1991,0.0
69,train_Client_14040,11,103,24/09/2017,0.0
62,train_Client_14041,11,304,06/10/1989,0.0
62,train_Client_14042,11,305,02/02/2019,0.0
62,train_Client_14043,11,307,25/09/1991,0.0
69,train_Client_14044,11,103,18/10/1990,0.0
69,train_Client_14045,11,107,27/04/2017,0.0
60,train_Client_14046,11,101,09/11/1988,0.0
60,train_Client_14047,11,101,26/08/2011,0.0
69,train_Client_14048,11,107,25/03/2010,0.0
63,train_Client_14049,11,308,29/09/2008,0.0
69,train_Client_1405,11,104,12/04/2004,0.0
60,train_Client_14050,11,101,23/12/1999,0.0
63,train_Client_14051,11,311,22/12/1999,0.0
63,train_Client_14052,11,306,17/04/2007,0.0
63,train_Client_14053,11,311,17/07/2010,0.0
63,train_Client_14054,11,311,29/06/2001,0.0
60,train_Client_14055,11,101,02/08/2006,0.0
60,train_Client_14056,11,101,18/10/1994,0.0
60,train_Client_14057,11,101,06/03/2002,0.0
69,train_Client_14058,11,104,17/01/2008,0.0
60,train_Client_14059,11,101,28/12/2016,0.0
60,train_Client_1406,11,101,23/10/2009,0.0
60,train_Client_14060,11,101,27/09/1989,1.0
69,train_Client_14061,11,104,21/02/1978,0.0
63,train_Client_14062,11,311,04/04/2003,0.0
69,train_Client_14063,11,103,06/10/2009,0.0
69,train_Client_14064,11,103,21/04/2014,0.0
60,train_Client_14065,11,101,26/02/1991,0.0
63,train_Client_14066,11,306,29/12/1989,0.0
69,train_Client_14067,11,104,01/08/2015,0.0
62,train_Client_14068,11,310,15/07/2017,0.0
62,train_Client_14069,11,301,01/08/1984,0.0
69,train_Client_1407,11,104,24/11/1995,0.0
63,train_Client_14070,51,372,14/09/2018,0.0
69,train_Client_14071,11,107,17/11/2009,0.0
62,train_Client_14072,11,304,24/02/2003,0.0
62,train_Client_14073,11,307,23/06/2003,0.0
69,train_Client_14074,11,107,10/10/2009,0.0
69,train_Client_14075,11,104,22/04/2005,0.0
69,train_Client_14076,11,107,06/01/2017,0.0
60,train_Client_14077,11,101,23/04/1993,0.0
62,train_Client_14078,11,301,27/02/1984,0.0
62,train_Client_14079,11,371,22/08/2014,0.0
63,train_Client_1408,11,311,27/08/1996,0.0
60,train_Client_14080,11,101,17/12/1999,0.0
69,train_Client_14081,11,104,28/09/2006,0.0
63,train_Client_14082,11,311,07/04/2012,0.0
60,train_Client_14083,11,101,26/07/1999,0.0
63,train_Client_14084,11,311,30/03/2004,0.0
62,train_Client_14085,11,302,28/05/2011,0.0
60,train_Client_14086,11,101,18/12/1984,0.0
62,train_Client_14087,11,304,25/11/2017,0.0
62,train_Client_14088,11,301,03/12/2018,0.0
60,train_Client_14089,11,101,23/05/1991,0.0
62,train_Client_1409,11,301,24/01/2018,0.0
69,train_Client_14090,11,104,27/02/2003,0.0
60,train_Client_14091,11,101,02/12/2003,0.0
60,train_Client_14092,11,101,26/10/2011,0.0
63,train_Client_14093,11,313,09/01/2010,0.0
62,train_Client_14094,11,303,23/10/2003,0.0
60,train_Client_14095,11,101,05/03/2018,0.0
60,train_Client_14096,11,101,06/04/1999,0.0
69,train_Client_14097,11,107,24/03/2016,0.0
60,train_Client_14098,11,101,16/07/1990,0.0
60,train_Client_14099,11,101,27/10/2009,0.0
63,train_Client_141,11,372,30/12/1995,0.0
62,train_Client_1410,11,305,16/05/1984,0.0
62,train_Client_14100,11,307,17/09/2008,0.0
69,train_Client_14101,11,104,12/12/2006,0.0
69,train_Client_14102,11,104,06/04/2007,0.0
62,train_Client_14103,11,304,17/09/2002,0.0
63,train_Client_14104,11,372,11/01/2016,0.0
69,train_Client_14105,11,107,07/02/2006,0.0
62,train_Client_14106,11,302,18/12/2002,0.0
69,train_Client_14107,11,104,19/04/2007,0.0
62,train_Client_14108,11,309,18/11/1986,0.0
60,train_Client_14109,11,101,20/06/1984,0.0
69,train_Client_1411,11,104,29/08/2016,0.0
69,train_Client_14110,11,104,01/08/2015,0.0
69,train_Client_14111,11,107,31/10/1989,0.0
69,train_Client_14112,11,107,07/01/2014,0.0
63,train_Client_14113,11,306,12/02/2004,1.0
63,train_Client_14114,11,311,23/06/2012,0.0
69,train_Client_14115,11,103,04/12/2012,0.0
69,train_Client_14116,11,104,25/12/1998,0.0
62,train_Client_14117,11,310,29/04/2004,0.0
62,train_Client_14118,11,304,15/04/2015,0.0
62,train_Client_14119,11,302,08/12/1994,0.0
60,train_Client_1412,11,101,01/09/1982,0.0
62,train_Client_14120,11,309,11/03/2008,0.0
69,train_Client_14121,11,107,25/12/1992,0.0
60,train_Client_14122,11,101,19/04/2017,0.0
69,train_Client_14123,11,107,07/11/1984,0.0
60,train_Client_14124,11,101,13/03/1980,0.0
63,train_Client_14125,11,311,20/11/1997,0.0
69,train_Client_14126,11,104,13/07/2017,0.0
69,train_Client_14127,11,104,16/05/1983,0.0
62,train_Client_14128,11,307,17/01/2014,0.0
60,train_Client_14129,11,101,27/12/2002,0.0
63,train_Client_1413,11,313,19/11/1991,1.0
62,train_Client_14130,11,302,30/05/1978,0.0
62,train_Client_14131,11,309,24/05/1983,0.0
69,train_Client_14132,11,107,22/12/1998,0.0
69,train_Client_14133,11,103,10/02/1977,0.0
62,train_Client_14134,11,307,30/03/2017,0.0
69,train_Client_14135,11,107,20/12/2011,0.0
69,train_Client_14136,11,103,20/08/2009,0.0
62,train_Client_14137,11,371,21/12/2009,0.0
69,train_Client_14138,11,104,18/05/2009,0.0
62,train_Client_14139,11,310,17/02/2004,0.0
62,train_Client_1414,11,303,21/02/2012,0.0
69,train_Client_14140,11,104,20/08/2010,1.0
60,train_Client_14141,11,101,03/06/2016,0.0
60,train_Client_14142,11,101,31/12/1989,0.0
60,train_Client_14143,11,101,31/08/2015,0.0
69,train_Client_14144,11,103,25/04/2012,0.0
63,train_Client_14145,11,311,29/07/2005,0.0
69,train_Client_14146,11,104,09/09/2004,0.0
69,train_Client_14147,11,103,29/06/2016,0.0
62,train_Client_14148,11,303,27/12/2006,0.0
69,train_Client_14149,11,103,05/12/2006,0.0
60,train_Client_1415,11,101,01/10/2004,0.0
60,train_Client_14150,11,101,13/05/2010,0.0
69,train_Client_14151,11,104,12/10/2017,0.0
60,train_Client_14152,11,101,19/05/1987,0.0
69,train_Client_14153,11,104,19/04/2011,0.0
63,train_Client_14154,11,313,23/11/2011,0.0
62,train_Client_14155,11,309,29/05/1995,0.0
60,train_Client_14156,11,101,01/09/1982,0.0
63,train_Client_14157,11,311,08/04/1993,0.0
62,train_Client_14158,11,304,10/12/1991,0.0
69,train_Client_14159,11,107,27/07/2001,0.0
69,train_Client_1416,11,107,30/10/2001,0.0
69,train_Client_14160,11,107,12/07/2011,0.0
62,train_Client_14161,11,309,18/04/1985,0.0
63,train_Client_14162,11,311,23/11/2017,0.0
62,train_Client_14163,11,302,29/03/2004,0.0
62,train_Client_14164,11,301,23/07/2002,0.0
62,train_Client_14165,11,302,09/06/1995,0.0
62,train_Client_14166,11,301,06/01/2009,1.0
60,train_Client_14167,11,101,12/12/1978,0.0
60,train_Client_14168,11,101,30/05/2005,1.0
63,train_Client_14169,11,311,28/09/2001,1.0
62,train_Client_1417,11,310,22/12/2004,0.0
60,train_Client_14170,11,101,04/03/1982,0.0
63,train_Client_14171,11,306,24/05/2018,0.0
63,train_Client_14172,11,311,30/09/1988,0.0
69,train_Client_14173,11,107,13/09/2000,0.0
62,train_Client_14174,11,310,23/10/2000,0.0
63,train_Client_14175,11,311,22/05/2000,0.0
63,train_Client_14176,11,312,26/12/1983,0.0
69,train_Client_14177,11,107,08/04/2010,1.0
69,train_Client_14178,11,103,08/01/2010,0.0
63,train_Client_14179,11,306,29/06/2001,0.0
62,train_Client_1418,11,301,07/05/1990,0.0
60,train_Client_14180,11,101,03/09/2007,0.0
63,train_Client_14181,11,311,23/07/2007,1.0
62,train_Client_14182,11,371,04/05/2018,0.0
63,train_Client_14183,11,311,30/09/2003,0.0
63,train_Client_14184,11,312,23/02/2009,1.0
62,train_Client_14185,11,303,24/09/2010,0.0
60,train_Client_14186,11,101,03/10/2014,0.0
62,train_Client_14187,11,304,03/01/1985,0.0
60,train_Client_14188,11,101,22/11/2004,0.0
60,train_Client_14189,11,101,29/09/1987,0.0
69,train_Client_1419,11,107,09/10/2013,0.0
60,train_Client_14190,11,101,22/11/2017,0.0
62,train_Client_14191,11,307,26/11/1993,0.0
60,train_Client_14192,11,101,07/03/2011,0.0
63,train_Client_14193,11,311,14/10/2003,0.0
69,train_Client_14194,11,107,31/05/1994,0.0
60,train_Client_14195,11,101,30/12/1992,1.0
60,train_Client_14196,11,101,05/10/2009,0.0
60,train_Client_14197,51,101,05/04/2011,0.0
63,train_Client_14198,11,306,14/08/1984,0.0
69,train_Client_14199,11,107,23/10/2003,0.0
63,train_Client_142,11,306,10/06/2008,0.0
69,train_Client_1420,11,106,27/10/1980,0.0
63,train_Client_14200,11,306,11/12/1986,0.0
62,train_Client_14201,11,304,21/07/2003,0.0
69,train_Client_14202,11,107,07/08/2017,0.0
60,train_Client_14203,11,101,31/12/1998,0.0
69,train_Client_14204,11,104,13/02/2018,0.0
62,train_Client_14205,11,303,13/10/1980,0.0
60,train_Client_14206,11,101,17/10/1988,0.0
60,train_Client_14207,11,101,11/04/1978,0.0
69,train_Client_14208,11,107,14/06/2006,0.0
69,train_Client_14209,11,107,16/12/2016,0.0
69,train_Client_1421,11,104,09/09/2017,0.0
62,train_Client_14210,11,309,28/12/1989,0.0
63,train_Client_14211,11,313,05/06/2015,0.0
60,train_Client_14212,11,101,22/03/2018,0.0
62,train_Client_14213,11,307,30/12/1998,0.0
60,train_Client_14214,11,101,18/04/2011,0.0
60,train_Client_14215,11,101,02/11/2006,0.0
62,train_Client_14216,11,302,28/03/2019,0.0
69,train_Client_14217,11,104,30/07/1997,0.0
62,train_Client_14218,11,302,08/11/1982,0.0
69,train_Client_14219,11,103,27/10/1980,0.0
60,train_Client_1422,11,101,24/05/2000,0.0
69,train_Client_14220,11,104,20/02/2009,0.0
63,train_Client_14221,11,312,13/11/2003,1.0
63,train_Client_14222,11,306,30/06/1994,0.0
69,train_Client_14223,11,107,17/11/2012,0.0
63,train_Client_14224,11,311,24/11/1992,0.0
60,train_Client_14225,11,101,02/09/2015,0.0
62,train_Client_14226,11,304,17/07/1991,0.0
69,train_Client_14227,11,103,14/12/2016,0.0
60,train_Client_14228,11,101,12/12/2014,0.0
62,train_Client_14229,11,310,08/10/2009,1.0
69,train_Client_1423,51,103,11/12/2014,0.0
62,train_Client_14230,11,307,31/05/2006,0.0
69,train_Client_14231,11,104,07/03/2008,0.0
62,train_Client_14232,11,310,07/04/2004,0.0
62,train_Client_14233,11,303,23/11/2010,0.0
60,train_Client_14234,11,101,11/06/1993,0.0
60,train_Client_14235,11,101,24/10/2008,0.0
62,train_Client_14236,11,302,17/07/1986,0.0
63,train_Client_14237,11,311,30/10/2006,0.0
69,train_Client_14238,11,105,26/11/1977,0.0
62,train_Client_14239,11,304,21/10/2016,0.0
62,train_Client_1424,11,302,09/05/2000,0.0
62,train_Client_14240,11,301,09/11/2006,0.0
62,train_Client_14241,11,309,30/05/2005,0.0
63,train_Client_14242,11,311,08/12/2014,0.0
60,train_Client_14243,11,101,26/07/1993,0.0
63,train_Client_14244,11,372,05/10/2016,0.0
62,train_Client_14245,11,301,12/02/2007,0.0
69,train_Client_14246,11,103,27/05/1998,0.0
62,train_Client_14247,11,371,10/09/2001,0.0
62,train_Client_14248,11,303,12/06/1984,0.0
63,train_Client_14249,11,379,12/02/2016,0.0
62,train_Client_1425,11,302,21/04/1977,0.0
69,train_Client_14250,11,103,24/07/2006,0.0
